OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-01487148,"BUCKS BRANCH NEAR WESLEY CHURCH, DE",Stream,,02080109,2.31,sq mi,,,38.69394444000000,-75.6545277800000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,35,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487150,"BUCKS BRANCH NEAR ATLANTA, DE",Stream,,02080109,2.97,sq mi,,,38.69147220000000,-75.6348888900000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,24.23,feet,.01,feet,Level or other surveyed method.,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487155,"FIELD DITCH OUTLET AT WESLEY CHURCH, DE",Stream: Ditch,,02080109,0.27,sq mi,,,38.69627778000000,-75.6383888900000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,35,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487160,"GILBERT TRIVITTS DITCH AT CANNON, DE",Stream: Ditch,,02080109,1.27,sq mi,,,38.69194444000000,-75.6263333000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,37,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487250,"Chapel Br nr Seaford, DE",Stream,,02080109,4.7,sq mi,,,38.64122560000000,-75.6393725900000,24000,1,seconds,Interpolated from MAP.,NAD83,20,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487300,"BUTLER MILL BRANCH NEAR WOODLAND, DE",Stream,,02080109,6.96,sq mi,,,38.63233680000000,-75.6593733800000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487500,TRAP P OUTLET NR LAUREL DE,Stream,,02080109,16.70,sq mi,,,38.52789290000000,-75.4824211900000,24000,1,seconds,Interpolated from MAP.,NAD83,27,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487700,"ELLIOTT P B NR LAUREL,DE",Stream,,02080109,8.55,sq mi,,,38.57761495000000,-75.5279789800000,24000,1,seconds,Interpolated from MAP.,NAD83,23,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01487910,"Meadow Br at Little Acres, DE",Stream,,02080109,6.94,sq mi,,,38.50638889000000,-75.5772222000000,24000,1,seconds,Interpolated from MAP.,NAD83,35,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01488500,"MARSHYHOPE CREEK NEAR ADAMSVILLE, DE",Stream,,02080109,46.8,sq mi,,,38.84969444000000,-75.6731111000000,,1,seconds,Interpolated from MAP.,NAD83,25.41,feet,.1,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01488530,"Cattail Br nr Adamsville, DE",Stream,,02080109,6.12,sq mi,,,38.85666667000000,-75.6841667000000,24000,1,seconds,Interpolated from MAP.,NAD83,45,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01490590,"Cow Marsh Ditch nr Willow Grove, DE",Stream,,02060005,4.72,sq mi,,,39.05789070000000,-75.6193713000000,24000,1,seconds,Interpolated from MAP.,NAD83,60,feet,30,feet,Interpolated from topographic map.,NGVD29,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01490600,"MEREDITH BRANCH NEAR SANDTOWN, DE",Stream,,02060005,8.90,sq mi,,,39.03983550000000,-75.6974296000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01491010,"SANGSTON PRONG NEAR WHITELEYSBURG, DE",Stream,,02060005,2.11,sq mi,,,38.97372490000000,-75.7252083000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01492900,"Jordan B nr Downs Chapel, DE",Stream,,02060002,2.35,sq mi,,,39.21594478000000,-75.7043751000000,24000,1,seconds,Interpolated from MAP.,NAD83,60,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,001,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-01492960,"CYPRESS BRANCH NEAR VAN DYKE, DE",Stream,,02060002,,,,,39.35538907000000,-75.7279876000000,24000,1,seconds,Interpolated from MAP.,NAD83,75,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,003,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382721075042601,Rj31-07,Well,,02040303,,,,,38.45594605000000,-75.0735154000000,24000,1,seconds,Interpolated from MAP.,NAD83,5,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,,19720101,150,ft,180.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382721075042602,Rj31-08,Well,,02040303,,,,,38.45594605000000,-75.0735154000000,24000,1,seconds,Interpolated from MAP.,NAD83,5,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,,19851005,,,400.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382738075343901,Rd31-08,Well,,02080110,,,,,38.46067180000000,-75.5771471000000,24000,1,seconds,Interpolated from MAP.,NAD83,57,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,,19520101,126,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234301,wibyp1a,Well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19990316,8.75,ft,8.75,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234302,wibyp1b,Well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19990316,6.60,ft,6.60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234303,wibyp1c,Well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19990316,10.33,ft,10.33,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234304,wibyp1d,Well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19990316,8.73,ft,8.73,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234305,wibyp1e,Well: Test hole not completed as a well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,,,,Unconfined single aquifer,19990323,1.3,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234306,wibyp1f,Well: Test hole not completed as a well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,,,,Unconfined single aquifer,19990323,2.25,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382745075234307,wibyp1g,Well: Test hole not completed as a well,,02080111,,,,,38.46250000000000,-75.3952777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,10,005,,,,Unconfined single aquifer,19990323,1.25,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382749075311001,Rd35-05,Well,,02080110,,,,,38.46372714000000,-75.5190890800000,24000,1,seconds,Interpolated from MAP.,NAD83,55,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,Unconfined single aquifer,19810519,99,ft,99.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382755075341501,Rd31-24,Well,,02080109,,,,,38.46527778000000,-75.5708333000000,24000,1,seconds,Reported.,NAD83,49,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19760407,89,ft,89,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382805075330301,Rd22-01,Well,,02080109,,,,,38.46805556000000,-75.5508333000000,240000,Unknown,Unknown,Differentially corrected Global Positioning System.,NAD83,48.71,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19860729,60,ft,60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382807075070701,Ri23-15,Well,,02040303,,,,,38.46861110000000,-75.1186111000000,,1,seconds,Differentially corrected Global Positioning System.,NAD83,,,,,,,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20020710,65,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382808075030501,Rj22-05,Well,,02040303,,,,,38.46900120000000,-75.0510143000000,24000,1,seconds,Interpolated from MAP.,NAD83,5.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,Confined single aquifer,19770420,455,ft,493.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382808075030502,Rj22-06,Well,,02040303,,,,,38.46900120000000,-75.0510143000000,24000,1,seconds,Interpolated from MAP.,NAD83,5.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,Confined single aquifer,,295,ft,295.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382808075030503,Rj22-07,Well,,02040303,,,,,38.46900120000000,-75.0510143000000,24000,1,seconds,Interpolated from MAP.,NAD83,5.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,Confined single aquifer,19770420,185,ft,185.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382808075030504,Rj22-08,Well,,02040303,,,,,38.46900120000000,-75.0510143000000,24000,1,seconds,Interpolated from MAP.,NAD83,5.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19770420,115,ft,115.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382822075385601,Rc22-05,Well,,02080109,,,,,38.47289404000000,-75.6485392000000,24000,1,seconds,Interpolated from MAP.,NAD83,44,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,Unconfined single aquifer,19820505,45,ft,45.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382824075081501,Ri22-04,Well,,02040303,,,,,38.47344637000000,-75.1371290000000,24000,5,seconds,Interpolated from MAP.,NAD83,15,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19880329,17.5,ft,60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382824075081502,Ri22-10,Well,,02040303,,,,,38.47330000000000,-75.1374167000000,24000,1,seconds,Differentially corrected Global Positioning System.,NAD83,15.00,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20020731,23.00,ft,24.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382825075081601,Ri22-03,Well,,02040303,,,,,38.47372414000000,-75.1374068000000,24000,5,seconds,Interpolated from MAP.,NAD83,15,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19841214,50,ft,50,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382830075073601,Ri23-04,Well,,02040303,,,,,38.47500000000000,-75.1266667000000,24000,Unknown,Unknown,Differentially corrected Global Positioning System.,NAD83,5,feet,1,feet,Reported method of determination.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19951129,82,ft,82,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382833075213701,Rf24-08,Well,,02080111,,,,,38.47591667000000,-75.3602000000000,24000,1,seconds,Differentially corrected Global Positioning System.,NAD83,35.00,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,20020731,19.00,ft,19.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382854075203001,"POCOMOKE RIVER NEAR GUMBORO, DE",Stream,,02080111,,,,,38.48166667000000,-75.3416667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,40,feet,5,feet,Interpolated from topographic map.,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382906075215101,24D-R,Well,,02080111,,,,,38.48527778000000,-75.3644444000000,24000,1,seconds,Differentially corrected Global Positioning System.,NAD83,40,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20030214,60,ft,60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382927075211701,Rf14-02,Well,,02080111,,,,,38.49094790000000,-75.3543602000000,24000,5,seconds,Interpolated from MAP.,NAD83,45,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19851008,56,ft,56,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382932075215001,Rf14-03,Well,,02080111,,,,,38.49233685000000,-75.3635272000000,24000,5,seconds,Interpolated from MAP.,NAD83,45,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19880405,19,ft,70,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382932075221701,Rf13-02,Well,,02080111,,,,,38.49208330000000,-75.3714167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,44,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,12.9,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382945075232401,"GUM BRANCH NEAR MILLSBORO, DE",Stream,,02080111,,,,,38.49583330000000,-75.3900000000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382955075065301,"WILLIAMS CANAL DITCH NEAR BETHANY BEACH, DE",Stream,,02040303,,,,,38.49861110000000,-75.1147222000000,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-382958075301101,"WARD BRANCH NEAR DELMAR, DELAWARE",Stream,,02080109,,,,,38.49944444000000,-75.5030556000000,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,30,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383000075326001,Qd52-09,Well,,02080109,,,,,38.50009167000000,-75.5498833000000,24000,.1,seconds,Unknown.,NAD83,39.21,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19890922,70,ft,70,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383050075105201,Qh54-04,Well,,02040303,,,,,38.51400190000000,-75.1807417000000,24000,1,seconds,Interpolated from MAP.,NAD83,28,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,Confined single aquifer,19781016,328,ft,424.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383050075105202,Qh54-05,Well,,02040303,,,,,38.51400190000000,-75.1807417000000,24000,1,seconds,Interpolated from MAP.,NAD83,28,feet,14,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,,Confined single aquifer,19781016,232,ft,232.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383050075105203,Qh54-06,Well,,02040303,,,,,38.51400190000000,-75.1807417000000,24000,1,seconds,Interpolated from MAP.,NAD83,28,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,Confined single aquifer,19781016,148,ft,424.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383050075105204,Qh54-07,Well,,02040303,,,,,38.51400190000000,-75.1807417000000,24000,1,seconds,Interpolated from MAP.,NAD83,28,feet,14,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Omar Formation,Unconfined single aquifer,19781016,108,ft,424.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383053075385601,Qc52-06,Well,,02080109,,,,,38.51483785000000,-75.6485395800000,24000,1,seconds,Interpolated from MAP.,NAD83,42,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19771115,120,ft,120.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383057075141501,Qh51-07,Well,,02040303,,,,,38.51594686000000,-75.2371329800000,24000,1,seconds,Interpolated from MAP.,NAD83,35,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19620701,,,102.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383059075135401,Qh52-05,Well,,02040303,,,,,38.51650236000000,-75.2312993900000,,1,seconds,Interpolated from MAP.,NAD83,34,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,11,ft,15,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383101075141001,DE-SU 56105,Well,,02040303,,,,,38.51705796000000,-75.2357440000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19840820,128,ft,128,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383101075141101,Frankford 4,Well,,02040303,,,,,38.51694444000000,-75.2363888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,35,feet,1,feet,Reported method of determination.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19340101,85,ft,85,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383105075140801,Qh41-14,Well,,02040303,,,,,38.51816906000000,-75.2351884000000,,1,seconds,Interpolated from MAP.,NAD83,30,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,13.3,ft,15,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383122075040301,Qj41-02,Well,,02040303,,,,,38.52288980000000,-75.0671257000000,24000,1,seconds,Interpolated from MAP.,NAD83,6,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,,19710727,366,ft,366.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383133075381301,Qc42-01,Well,,02080109,,,,,38.52594884000000,-75.6365946000000,,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,109,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383157075265601,Qe44-03,Well,,02080109,,,,,38.53261489000000,-75.4485309000000,24000,5,seconds,Interpolated from MAP.,NAD83,45,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,,,,35.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383210075035801,Qj32-22,Well,,02040303,,,,,38.53622315000000,-75.0657366900000,24000,1,seconds,Interpolated from MAP.,NAD83,7,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,,,19800607,250,ft,254.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383210075290401,Qe31-02,Well,,02080109,,,,,38.53622620000000,-75.4840880000000,24000,1,seconds,Interpolated from MAP.,NAD83,35,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19770426,83,ft,83.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383220075034401,Qj32-08,Well,,02040303,,,,,38.53900089000000,-75.0618476000000,,1,seconds,Interpolated from MAP.,NAD83,7,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383221075182301,Qg32-18,Well,,02040303,,,,,38.53922220000000,-75.3064722000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,43,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,11.8,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383231075383101,22DR,Well,,02080109,,,,,38.54205980000000,-75.6415948000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,,60,ft,60,ft,NWIS
